编号	主怪	战斗力	位置1	位置2	位置3	位置4	位置5	位置6	位置7	位置8	位置9	英雄模板ID1	英雄模板ID2	英雄模板ID3	英雄模板ID4	英雄模板ID5	英雄模板ID6	英雄模板ID7	英雄模板ID8	英雄模板ID9
1000204	2	946410	1000204	1010204	1000204	1000204	1000204	1000204	0	1000204	0	5014	6027	5010	6018	5026	5006	0	6005	0
1000205	2	949809	0	1010205	1000205	1000205	1000205	1000205	0	1000205	1000205	0	6002	5024	6010	5012	5011	0	6005	5027
1000206	2	953000	1000206	1010206	0	0	1000206	1000206	1000206	1000206	1000206	5022	6012	0	0	5023	5027	6001	6010	5018
1000207	2	955772	1000207	1010207	1000207	1000207	1000207	0	1000207	0	1000207	5016	6023	6007	6001	5011	0	5019	0	5022
1000208	2	955772	1000208	1010208	1000208	1000208	0	1000208	0	1000208	1000208	5027	6012	6013	5007	0	6022	0	5019	5009
1000209	2	959159	1000209	1010209	1000209	0	1000209	1000209	0	1000209	1000209	6003	6016	5015	0	5004	5025	0	5013	6005
1000210	2	981219	0	1010210	1000210	1000210	1000210	1000210	0	1000210	1000210	0	6014	6011	6028	5017	5002	0	5015	5008
1000211	2	1003155	1000211	1010211	1000211	1000211	1000211	1000211	0	1000211	0	6024	6018	5028	5026	5017	6002	0	5021	0
1000212	2	1003155	1000212	1010212	1000212	1000212	0	0	1000212	1000212	1000212	5017	6012	5004	6022	0	0	5015	5005	6024
1000213	2	1025203	0	1010213	1000213	1000213	1000213	1000213	1000213	0	1000213	0	6021	5005	5023	6028	6006	5013	0	5009
1000214	2	1048031	1000214	1010214	0	1000214	1000214	1000214	0	1000214	1000214	5001	6002	0	5013	6005	5022	0	5024	6011
1000215	2	1070653	1000215	1010215	1000215	1000215	0	1000215	1000215	0	1000215	5018	6021	5024	6009	0	6005	5007	0	5028
1000216	2	1070653	1000216	1010216	0	1000216	1000216	1000216	1000216	1000216	0	5020	6009	0	5025	6013	6002	5006	5024	0
1000217	2	1092694	1000217	1010217	1000217	1000217	1000217	1000217	0	0	1000217	5011	6010	6004	6006	5018	5027	0	0	5023
1000218	2	1115422	1000218	1010218	1000218	0	1000218	0	1000218	1000218	1000218	5021	6006	5015	0	5020	0	6008	6010	5003
1000219	2	1137731	1000219	1010219	1000219	1000219	1000219	0	0	1000219	1000219	6026	6016	6023	5021	5010	0	0	5024	5012
1000220	2	1137731	1000220	1010220	0	0	1000220	1000220	1000220	1000220	1000220	5019	6020	0	0	5025	6016	5010	6013	5004
1000221	2	1159449	0	1010221	1000221	1000221	1000221	1000221	1000221	1000221	0	0	6021	5008	5014	5026	5024	6022	6005	0
1000222	2	1182409	1000222	1010222	1000222	0	1000222	1000222	1000222	1000222	0	6028	6006	5024	0	5001	5007	6015	5009	0
1000223	2	1186282	1000223	1010223	1000223	1000223	0	0	1000223	1000223	1000223	6025	6028	5008	5016	0	0	6023	5015	5024
1000224	2	1195418	0	1010224	1000224	1000224	0	1000224	1000224	1000224	1000224	0	6014	5003	5008	0	6015	6006	5001	5017
1000225	2	1199260	1000225	1010225	1000225	0	1000225	1000225	1000225	1000225	0	5026	6010	5020	0	6028	5014	6005	5023	0
1000226	2	1207627	1000226	1010226	1000226	0	1000226	0	1000226	1000226	1000226	6010	6004	5009	0	5025	0	5026	6018	5012
1000227	2	1211746	1000227	1010227	0	1000227	1000227	0	1000227	1000227	1000227	5027	6024	0	6015	5016	0	6019	5022	5023
1000228	2	1220588	1000228	1010228	1000228	1000228	1000228	0	1000228	0	1000228	5003	6005	5017	5027	5001	0	6023	0	6010
1000229	2	1224688	1000229	1010229	1000229	1000229	0	1000229	0	1000229	1000229	6018	6021	5013	6001	0	5027	0	5016	5003
1000230	2	1227695	0	1010230	1000230	1000230	1000230	1000230	1000230	0	1000230	0	6005	5015	5021	5001	6008	6024	0	5003
1000231	2	1234774	1000231	1010231	1000231	0	1000231	0	1000231	1000231	1000231	5026	6013	6015	0	5009	0	5025	6004	5017
1000232	2	1238422	1000232	1010232	1000232	1000232	1000232	1000232	1000232	0	0	5009	6015	6018	6028	5002	5008	5011	0	0
1000233	2	1245561	1000233	1010233	1000233	1000233	1000233	0	0	1000233	1000233	5026	6007	5025	6005	5008	0	0	5019	6009
1000234	2	1248686	0	1010234	1000234	1000234	1000234	1000234	1000234	0	1000234	0	6021	5026	5001	5012	5017	6004	0	6028
1000235	2	1256338	1000235	1010235	1000235	1000235	1000235	0	1000235	1000235	0	5026	6010	5017	5027	5011	0	6012	6005	0
1000236	2	1330063	0	1010236	1000236	1000236	1000236	1000236	0	1000236	1000236	0	6010	5026	6024	5020	5015	0	6025	5001
1000237	2	1333199	0	1010237	1000237	1000237	1000237	1000237	1000237	0	1000237	0	6016	5010	6001	5018	5004	5006	0	6025
1000238	2	1337087	0	1010238	1000238	1000238	0	1000238	1000238	1000238	1000238	0	6027	6009	5003	0	5010	5019	5022	6018
1000239	2	1337087	1000239	1010239	1000239	1000239	0	1000239	1000239	1000239	0	6004	6008	5022	5020	0	5013	5017	6028	0
1000240	2	1340224	0	1010240	1000240	0	1000240	1000240	1000240	1000240	1000240	0	6019	5024	0	6014	5010	5015	5023	6008
1000241	2	1343521	1000241	1010241	1000241	0	1000241	0	1000241	1000241	1000241	5017	6019	5006	0	6007	0	5008	5027	6025
1000242	2	1348128	1000242	1010242	1000242	0	1000242	1000242	0	1000242	1000242	5025	6028	5026	0	5015	6023	0	6009	5011
1000243	2	1348128	1000243	1010243	1000243	0	1000243	0	1000243	1000243	1000243	5001	6010	6016	0	6027	0	5005	5009	5011
1000244	2	1350996	1000244	1010244	0	1000244	1000244	1000244	1000244	0	1000244	6021	6007	0	5004	5010	5017	5011	0	6001
1000245	2	1354359	0	1010245	1000245	1000245	0	1000245	1000245	1000245	1000245	0	6017	5013	6028	0	5010	5006	6019	5003
1000246	2	1358289	1000246	1010246	1000246	1000246	0	0	1000246	1000246	1000246	6013	6020	5010	6011	0	0	5018	5024	5015
1000247	2	1358289	1000247	1010247	1000247	0	1000247	1000247	1000247	0	1000247	5005	6010	5016	0	5013	6001	5028	0	6020
1000248	2	1361972	0	1010248	1000248	1000248	1000248	1000248	1000248	0	1000248	0	6024	5012	6027	5026	5008	6001	0	5023
1000249	2	1365208	1000249	1010249	1000249	1000249	0	1000249	0	1000249	1000249	5006	6016	6001	5002	0	5026	0	5018	6003
1000250	2	1369074	0	1010250	1000250	1000250	1000250	1000250	1000250	1000250	0	0	6028	5009	5025	5022	5026	6014	6011	0
1000251	2	1372192	1000251	1010251	1000251	1000251	1000251	1000251	0	0	1000251	5013	6028	5020	5025	6018	5001	0	0	6005
1000252	2	1375560	0	1010252	1000252	1000252	1000252	1000252	1000252	1000252	0	0	6025	5013	6010	6006	5002	5028	5026	0
1000253	2	1379835	1000253	1010253	1000253	0	1000253	1000253	1000253	1000253	0	5006	6002	6011	0	6015	5024	5013	5003	0
1000254	2	1386163	1000254	1010254	1000254	0	1000254	1000254	1000254	0	1000254	5010	6021	5011	0	6007	5012	5017	0	6027
1000255	2	1390294	0	1010255	1000255	1000255	0	1000255	1000255	1000255	1000255	0	6012	5011	5002	0	6018	6003	5027	5017
1000256	2	1393920	1000256	1010256	1000256	0	0	1000256	1000256	1000256	1000256	5026	6012	5014	0	0	6007	6013	5028	5001
1000257	2	1396939	0	1010257	1000257	1000257	1000257	0	1000257	1000257	1000257	0	6014	5010	5012	5006	0	6026	6019	5022
1000258	2	1400998	1000258	1010258	1000258	1000258	1000258	0	1000258	0	1000258	5019	6027	5014	6002	5016	0	6001	0	5026
1000259	2	1404236	1000259	1010259	1000259	1000259	0	0	1000259	1000259	1000259	5014	6002	6021	5016	0	0	5015	5009	6001
1000260	2	1411875	1000260	1010260	0	1000260	0	1000260	1000260	1000260	1000260	6004	6011	0	5006	0	5009	5012	6025	5016
1000261	2	1415136	1000261	1010261	1000261	1000261	1000261	0	1000261	0	1000261	5022	6005	5013	6002	5009	0	6006	0	5011
1000262	2	1418388	1000262	1010262	0	1000262	1000262	1000262	1000262	1000262	0	5008	6028	0	5002	6004	6017	5024	5012	0
1000263	2	1422428	1000263	1010263	1000263	1000263	0	1000263	1000263	0	1000263	5004	6022	6015	5017	0	5028	6013	0	5007
1000264	2	1429269	1000264	1010264	1000264	1000264	0	1000264	1000264	0	1000264	6014	6023	5005	5020	0	5021	5012	0	6022
1000265	2	1433297	1000265	1010265	1000265	0	1000265	1000265	1000265	0	1000265	5023	6016	6026	0	6028	5012	5022	0	5018
1000266	2	1436608	1000266	1010266	1000266	1000266	0	0	1000266	1000266	1000266	5012	6025	5023	6026	0	0	5014	5020	6010
1000267	2	1462727	1000267	1010267	1000267	0	1000267	1000267	1000267	0	1000267	5009	6026	5001	0	6002	5020	5024	0	6012
1000268	2	1512601	0	1010268	0	1000268	1000268	1000268	1000268	1000268	1000268	0	6008	0	5001	6014	5027	5028	6012	5006
1000269	2	1538420	0	1010269	1000269	1000269	1000269	1000269	1000269	0	1000269	0	6005	5001	5015	5013	6004	6007	0	5002
1000270	2	1563612	1000270	1010270	1000270	1000270	0	1000270	1000270	1000270	0	5010	6022	6009	5021	0	5016	6023	5002	0
1000271	2	1588531	1000271	1010271	0	1000271	1000271	1000271	0	1000271	1000271	5017	6005	0	5007	6026	5019	0	6013	5012
1000272	2	1639781	0	1010272	1000272	1000272	1000272	1000272	1000272	1000272	0	0	6025	6001	5028	5017	6021	5009	5006	0
1000273	2	1664578	1000273	1010273	0	1000273	1000273	1000273	1000273	1000273	0	6008	6016	0	5010	5021	5004	5011	6027	0
1000274	2	1690407	1000274	1010274	1000274	0	1000274	0	1000274	1000274	1000274	5017	6016	6010	0	6004	0	5018	5015	5006
1000275	2	1710571	0	1010275	0	1000275	1000275	1000275	1000275	1000275	1000275	0	6026	0	6027	6013	5002	5011	5022	5008
1000276	2	1723120	1000276	1010276	1000276	1000276	1000276	0	0	1000276	1000276	6022	6025	5015	5026	5021	0	0	5008	6011
1000277	2	1743006	1000277	1010277	1000277	0	1000277	1000277	1000277	0	1000277	6017	6012	5023	0	6005	5014	5001	0	5002
1000278	2	1757022	1000278	1010278	0	1000278	0	1000278	1000278	1000278	1000278	5001	6022	0	5009	0	5017	6018	5007	6005
1000279	2	1765424	1000279	1010279	0	1000279	1000279	1000279	1000279	0	1000279	5019	6012	0	5024	6009	6001	5020	0	5011
1000280	2	1774148	0	1010280	1000280	1000280	1000280	1000280	1000280	1000280	0	0	6008	6010	5021	6007	5005	5009	5024	0
1000281	2	1781786	1000281	1010281	0	1000281	1000281	1000281	1000281	1000281	0	5007	6027	0	5003	6005	5010	5016	6013	0
1000282	2	1790390	1000282	1010282	1000282	1000282	0	1000282	1000282	1000282	0	5004	6006	5003	6007	0	6002	5027	5026	0
1000283	2	1798729	1000283	1010283	1000283	1000283	0	1000283	1000283	0	1000283	5015	6006	5003	5016	0	6020	6005	0	5001
1000284	2	1814336	1000284	1010284	1000284	1000284	0	0	1000284	1000284	1000284	6002	6018	6019	5022	0	0	5013	5017	5007
1000285	2	1825240	1000285	1010285	1000285	0	1000285	1000285	1000285	0	1000285	6027	6017	6018	0	5022	5007	5020	0	5005
1000286	2	1840842	0	1010286	1000286	1000286	0	1000286	1000286	1000286	1000286	0	6028	5007	5005	0	5027	6013	5020	6011
1000287	2	1850625	1000287	1010287	0	1000287	1000287	1000287	0	1000287	1000287	5024	6027	0	5017	5001	6014	0	5026	6007
1000288	2	1855216	1000288	1010288	1000288	1000288	0	0	1000288	1000288	1000288	5028	6013	5011	6018	0	0	6020	5025	5009
1000289	2	1861911	1000289	1010289	1000289	0	1000289	1000289	0	1000289	1000289	6008	6026	5018	0	5016	6019	0	5017	5004
1000290	2	1866558	1000290	1010290	0	1000290	1000290	1000290	0	1000290	1000290	6025	6001	0	5003	6022	5002	0	5015	5006
1000291	2	1874228	1000291	1010291	1000291	0	1000291	0	1000291	1000291	1000291	5008	6026	5028	0	6018	0	6013	5011	5012
1000292	2	1877953	0	1010292	1000292	1000292	1000292	0	1000292	1000292	1000292	0	6005	6006	5024	6010	0	5012	5003	5025
1000293	2	1885547	0	1010293	1000293	0	1000293	1000293	1000293	1000293	1000293	0	6007	5015	0	6003	5005	5009	5020	6002
1000294	2	1888842	1000294	1010294	1000294	1000294	0	1000294	1000294	0	1000294	5001	6020	5003	5017	0	6016	6014	0	5010
1000295	2	1896814	1000295	1010295	1000295	1000295	0	1000295	1000295	0	1000295	5002	6005	6027	5010	0	5018	6028	0	5014
1000296	2	1900195	0	1010296	1000296	1000296	0	1000296	1000296	1000296	1000296	0	6027	5021	6001	0	6022	5016	5007	5011
1000297	2	1908261	0	1010297	1000297	1000297	0	1000297	1000297	1000297	1000297	0	6025	5013	5027	0	5009	5021	6023	6012
1000298	2	1916294	0	1010298	0	1000298	1000298	1000298	1000298	1000298	1000298	0	6017	0	5004	5008	6002	5018	5028	6005
1000299	2	1919623	1000299	1010299	1000299	0	1000299	1000299	0	1000299	1000299	6024	6005	5028	0	6020	5019	0	5010	5015
1000300	2	1965966	1000300	1010300	1000300	1000300	1000300	1000300	0	0	1000300	5026	6027	5028	6010	5004	6007	0	0	5003
1000301	2	1970256	1000301	1010301	1000301	1000301	1000301	1000301	0	1000301	0	5004	6014	5025	5009	6005	6021	0	6026	0
1000302	2	1970256	1000302	1010302	1000302	1000302	0	1000302	1000302	0	1000302	6026	6012	5004	5005	0	6028	6013	0	5018
1000303	2	1974206	1000303	1010303	0	1000303	1000303	0	1000303	1000303	1000303	5002	6019	0	6005	5011	0	6010	5006	6025
1000304	2	1974206	0	1010304	1000304	1000304	1000304	1000304	1000304	1000304	0	0	6017	5019	6022	6006	6002	5024	5001	0
1000305	2	1977389	0	1010305	1000305	1000305	0	1000305	1000305	1000305	1000305	0	6028	5020	5027	0	5021	6026	6022	6013
1000306	2	1977389	1000306	1010306	1000306	1000306	0	1000306	1000306	1000306	0	6015	6003	5018	5022	0	5028	6008	6010	0
1000307	2	1981753	1000307	1010307	1000307	0	1000307	1000307	1000307	0	1000307	5001	6017	5004	0	6023	6008	5025	0	6010
1000308	2	1981753	0	1010308	1000308	1000308	1000308	0	1000308	1000308	1000308	0	6003	5001	5017	5013	0	6014	6009	6016
1000309	2	1985649	0	1010309	1000309	1000309	1000309	1000309	1000309	0	1000309	0	6009	5020	6006	5028	6016	6019	0	5021
1000310	2	1989902	1000310	1010310	1000310	0	0	1000310	1000310	1000310	1000310	5012	6019	5013	0	0	5028	6024	6015	6025
1000311	2	1989902	0	1010311	1000311	1000311	1000311	0	1000311	1000311	1000311	0	6017	6001	6016	5004	0	5018	5025	6015
1000312	2	1993376	1000312	1010312	0	1000312	1000312	1000312	1000312	0	1000312	5007	6008	0	6011	6026	6003	5014	0	5020
1000313	2	1993376	0	1010313	1000313	0	1000313	1000313	1000313	1000313	1000313	0	6024	5028	0	6023	6020	5027	6021	5004
1000314	2	1997465	1000314	1010314	0	1000314	1000314	0	1000314	1000314	1000314	5015	6009	0	5017	6001	0	5012	6004	6026
1000315	2	1997465	1000315	1010315	0	1000315	1000315	1000315	0	1000315	1000315	6014	6011	0	6025	5028	5013	0	5007	6015
1000316	2	2001571	1000316	1010316	1000316	0	0	1000316	1000316	1000316	1000316	5012	6007	6009	0	0	6002	5016	6010	5021
1000317	2	2001571	1000317	1010317	1000317	0	1000317	1000317	1000317	1000317	0	6008	6024	5011	0	6023	5006	6027	5021	0
1000318	2	2004841	1000318	1010318	1000318	1000318	0	0	1000318	1000318	1000318	5007	6017	6019	5009	0	0	5028	6011	6020
1000319	2	2008932	0	1010319	1000319	1000319	1000319	1000319	1000319	1000319	0	0	6019	5018	6003	6011	5004	6020	5010	0
1000320	2	2013338	1000320	1010320	1000320	1000320	0	1000320	0	1000320	1000320	5020	6013	6025	6003	0	6028	0	5008	5024
1000321	2	2017220	1000321	1010321	0	1000321	0	1000321	1000321	1000321	1000321	6010	6012	0	6007	0	6025	5026	5015	5014
1000322	2	2021609	1000322	1010322	1000322	0	1000322	1000322	1000322	1000322	0	6002	6006	5013	0	6012	6026	5016	5015	0
1000323	2	2028903	0	1010323	1000323	1000323	0	1000323	1000323	1000323	1000323	0	6008	6016	6010	0	5025	6021	5012	5005
1000324	2	2033246	1000324	1010324	1000324	0	0	1000324	1000324	1000324	1000324	6010	6018	5021	0	0	5027	5007	6001	6005
1000325	2	2036818	1000325	1010325	0	1000325	1000325	0	1000325	1000325	1000325	5011	6017	0	6027	6021	0	5023	6016	5014
1000326	2	2041541	1000326	1010326	1000326	1000326	1000326	1000326	0	1000326	0	6017	6003	5001	6019	6004	5022	0	5021	0
1000327	2	2044980	1000327	1010327	1000327	1000327	1000327	0	0	1000327	1000327	6023	6019	5010	6008	5009	0	0	5004	6028
1000328	2	2093941	1000328	1010328	1000328	1000328	0	1000328	1000328	0	1000328	6009	6023	6014	5015	0	5003	5025	0	6016
1000329	2	2159779	1000329	1010329	0	1000329	1000329	0	1000329	1000329	1000329	6002	6012	0	6022	5028	0	6010	5011	5009
1000330	2	2208714	1000330	1010330	0	1000330	0	1000330	1000330	1000330	1000330	5011	6017	0	6012	0	6010	5001	6028	5013
1000331	2	2220526	1000331	1010331	1000331	1000331	0	0	1000331	1000331	1000331	5028	6021	6017	5023	0	0	5014	6011	6020
1000332	2	2228717	0	1010332	1000332	1000332	1000332	1000332	1000332	1000332	0	0	6004	5021	6026	5006	5011	6001	6019	0
1000333	2	2240668	1000333	1010333	1000333	0	1000333	1000333	1000333	0	1000333	5018	6023	6013	0	5001	6012	5015	0	6009
1000334	2	2248873	1000334	1010334	1000334	0	0	1000334	1000334	1000334	1000334	5020	6005	6001	0	0	6002	5015	6016	5023
1000335	2	2261089	1000335	1010335	0	1000335	1000335	1000335	1000335	0	1000335	6017	6016	0	6004	5007	6012	5002	0	5023
1000336	2	2268690	1000336	1010336	1000336	1000336	1000336	1000336	1000336	0	0	5010	6015	5009	6019	5014	6025	6026	0	0
1000337	2	2281364	0	1010337	0	1000337	1000337	1000337	1000337	1000337	1000337	0	6004	0	5003	6028	5008	6001	5022	6027
1000338	2	2288624	0	1010338	1000338	1000338	0	1000338	1000338	1000338	1000338	0	6015	5005	6022	0	5004	5013	6024	6007
1000339	2	2316496	0	1010339	1000339	1000339	1000339	1000339	0	1000339	1000339	0	6011	6019	6010	5004	6026	0	5006	5002
1000340	2	2333650	0	1010340	1000340	0	1000340	1000340	1000340	1000340	1000340	0	6026	6027	0	6007	5006	6016	5023	5022
1000341	2	2361142	0	1010341	1000341	1000341	1000341	0	1000341	1000341	1000341	0	6017	6002	5008	5012	0	6028	6026	5015
1000342	2	2378632	1000342	1010342	0	1000342	0	1000342	1000342	1000342	1000342	5007	6013	0	5019	0	6004	6017	6015	5027
1000343	2	2391724	1000343	1010343	1000343	1000343	1000343	1000343	0	1000343	0	5005	6002	6003	6018	5028	6006	0	5011	0
1000344	2	2408548	1000344	1010344	0	1000344	0	1000344	1000344	1000344	1000344	5003	6027	0	6026	0	6007	5012	6011	5024
1000345	2	2420860	1000345	1010345	0	1000345	1000345	1000345	1000345	1000345	0	5011	6013	0	6027	6016	6002	5025	5026	0
1000346	2	2432712	1000346	1010346	1000346	1000346	1000346	0	0	1000346	1000346	5018	6027	6007	6028	5020	0	0	5023	6013
1000347	2	2441271	1000347	1010347	1000347	1000347	0	1000347	1000347	1000347	0	6023	6008	5006	6020	0	6028	5024	5026	0
1000348	2	2453040	1000348	1010348	1000348	0	1000348	1000348	1000348	0	1000348	5027	6003	5022	0	5006	6013	6014	0	6012
1000349	2	2461434	0	1010349	1000349	1000349	1000349	1000349	1000349	1000349	0	0	6006	6005	5004	5022	6009	6015	5010	0
1000350	2	2473289	1000350	1010350	1000350	1000350	0	1000350	0	1000350	1000350	6002	6017	5016	6011	0	5018	0	6021	5003
1000351	2	2481644	1000351	1010351	1000351	0	1000351	1000351	1000351	0	1000351	5016	6018	6028	0	6017	5013	6019	0	5025
1000352	2	2494910	1000352	1010352	1000352	0	1000352	1000352	1000352	0	1000352	6020	6022	6006	0	6019	5014	5024	0	5016
1000353	2	2502394	1000353	1010353	0	1000353	1000353	1000353	0	1000353	1000353	5016	6013	0	6005	5011	5025	0	6020	6008
1000354	2	2521605	1000354	1010354	1000354	1000354	1000354	1000354	0	1000354	0	6021	6009	5001	5010	6019	6028	0	5016	0
1000355	2	2532826	0	1010355	1000355	0	1000355	1000355	1000355	1000355	1000355	0	6028	5019	0	6013	5027	5016	6021	6012
1000356	2	2551681	1000356	1010356	1000356	1000356	1000356	1000356	0	1000356	0	5019	6026	5001	6007	6025	5027	0	6004	0
1000357	2	2563419	1000357	1010357	1000357	1000357	0	1000357	1000357	0	1000357	5026	6015	5016	5017	0	6013	6010	0	6027
1000358	2	2576313	1000358	1010358	1000358	0	1000358	0	1000358	1000358	1000358	6005	6021	5020	0	6017	0	5006	5013	6027
1000359	2	2591226	1000359	1010359	1000359	1000359	1000359	0	1000359	1000359	0	5002	6003	5025	5016	6008	0	6009	6015	0
1000360	2	2603338	1000360	1010360	1000360	1000360	1000360	1000360	1000360	0	0	6020	6024	5017	5003	6009	6018	5023	0	0
1000361	2	2615786	1000361	1010361	1000361	0	1000361	1000361	1000361	0	1000361	6004	6001	6002	0	6013	5020	5005	0	5021
1000362	2	2623992	1000362	1010362	1000362	1000362	1000362	1000362	1000362	0	0	6021	6016	6028	6025	5008	5022	5006	0	0
1000363	2	2636050	0	1010363	1000363	1000363	1000363	1000363	1000363	0	1000363	0	6027	5010	5005	6026	5019	6028	0	6021
1000364	2	2644234	1000364	1010364	0	1000364	1000364	0	1000364	1000364	1000364	6021	6004	0	5010	6011	0	5015	5023	6002
1000365	2	2656297	1000365	1010365	1000365	1000365	0	1000365	1000365	1000365	0	6019	6027	5014	6007	0	5005	5013	6008	0
1000366	2	2664237	0	1010366	1000366	0	1000366	1000366	1000366	1000366	1000366	0	6020	6018	0	6007	6005	5012	5024	5004
1000367	2	2676756	0	1010367	1000367	0	1000367	1000367	1000367	1000367	1000367	0	6011	6010	0	5026	6014	6008	5016	5012
1000368	2	2685156	0	1010368	1000368	0	1000368	1000368	1000368	1000368	1000368	0	6003	5022	0	6006	6023	5027	6015	5024
1000369	2	2696959	0	1010369	1000369	0	1000369	1000369	1000369	1000369	1000369	0	6009	6019	0	6002	5024	5020	5012	6011
1000370	2	2705353	1000370	1010370	0	0	1000370	1000370	1000370	1000370	1000370	5011	6027	0	0	6006	6017	6004	5020	5010
1000371	2	2717502	1000371	1010371	1000371	1000371	0	1000371	0	1000371	1000371	6001	6025	5002	5027	0	5006	0	6026	6017
1000372	2	2725906	1000372	1010372	1000372	1000372	1000372	0	1000372	0	1000372	6016	6004	6027	5006	5008	0	6003	0	5014
1000373	2	2754808	1000373	1010373	1000373	0	0	1000373	1000373	1000373	1000373	6002	6025	6027	0	0	5017	5001	6015	5020
1000374	2	2794265	1000374	1010374	1000374	1000374	0	0	1000374	1000374	1000374	6026	6015	5021	5001	0	0	6006	6025	5009
1000375	2	2823678	1000375	1010375	0	1000375	1000375	1000375	1000375	0	1000375	6007	6020	0	6001	6011	5023	5006	0	5026
1000376	2	3037699	1000376	1010376	1000376	0	0	1000376	1000376	1000376	1000376	6009	6017	5028	0	0	6010	5004	6015	5013
1000377	2	3180684	1000377	1010377	1000377	0	1000377	1000377	1000377	1000377	0	5006	6020	5002	0	6016	5009	6019	6026	0
1000378	2	3395111	1000378	1010378	1000378	0	0	1000378	1000378	1000378	1000378	5027	6013	5019	0	0	6002	5005	6022	6020
1000379	2	3537256	1000379	1010379	1000379	0	0	1000379	1000379	1000379	1000379	5023	6014	6017	0	0	6021	5001	6027	5011
1000380	2	3557699	1000380	1010380	1000380	1000380	1000380	0	1000380	1000380	0	6013	6010	6018	5007	5006	0	6027	5021	0
1000381	2	3570976	1000381	1010381	0	1000381	1000381	1000381	0	1000381	1000381	5002	6019	0	5009	6016	5020	0	6015	6023
1000382	2	3590658	1000382	1010382	1000382	1000382	0	1000382	1000382	1000382	0	5017	6002	6016	5025	0	5021	6008	6026	0
1000383	2	3603827	1000383	1010383	1000383	1000383	1000383	0	1000383	1000383	0	5020	6001	5008	6028	5007	0	6018	6023	0
1000384	2	3623101	0	1010384	1000384	1000384	1000384	1000384	1000384	0	1000384	0	6011	5012	6027	6015	6018	5028	0	5009
1000385	2	3636485	0	1010385	1000385	0	1000385	1000385	1000385	1000385	1000385	0	6008	6020	0	5007	5015	6019	5014	6021
1000386	2	3656419	1000386	1010386	0	1000386	1000386	0	1000386	1000386	1000386	6008	6005	0	6016	6014	0	5009	5028	5011
1000387	2	3669669	0	1010387	1000387	1000387	1000387	1000387	0	1000387	1000387	0	6023	5003	6027	5016	6019	0	5008	6017
