关卡类型	关卡id	场景展示资源	经验展现	金币展现	英雄经验展现	挂机掉落经验	挂机掉落金币	挂机掉落英雄经验	挑战限制	限制参数	功能开启	功能开启界面是否显示	新手引导标示	是否可退出/暂停	是否展示BOSS信息	冒险送钻石	首通奖励	奖励展示	掉落解锁	战斗ID
5	102	npc_explore_5	157	190	356	1104	1330	2495	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8000,user.gold:90000,user.hero_exp:154200	user.bindcash:25		1000702
5	103	npc_explore_5	158	190	357	1106	1333	2499	level	1	0	0	0	1	0	6	user.xp:8000,user.gold:90000,user.hero_exp:154700			1000703
5	104	npc_explore_5	158	190	357	1108	1335	2503	level	1	0	0	0	1	0	6	user.xp:8000,user.gold:90000,user.hero_exp:154700			1000704
5	105	npc_explore_5	158	191	358	1110	1337	2507	level	1	0	0	0	1	0	6	material.950:60,user.bindcash:25,user.xp:8000,user.gold:91000,user.hero_exp:155200	material.950:60		1000705
5	106	npc_explore_5	158	191	358	1112	1339	2511	level	1	0	0	0	1	0	6	user.xp:8000,user.gold:91000,user.hero_exp:155200			1000706
5	107	npc_explore_5	159	191	359	1114	1341	2515	level	1	0	0	0	1	0	6	user.xp:8000,user.gold:91000,user.hero_exp:155200			1000707
5	108	npc_explore_5	159	191	359	1115	1343	2519	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8000,user.gold:91000,user.hero_exp:155800	user.bindcash:25		1000708
5	109	npc_explore_5	159	192	360	1117	1346	2523	level	1	0	0	0	1	0	6	user.xp:8000,user.gold:91000,user.hero_exp:155800			1000709
5	110	npc_explore_5	159	192	361	1119	1348	2528	level	1	0	0	0	1	0	6	user.xp:8100,user.gold:91000,user.hero_exp:156400			1000710
5	111	npc_explore_5	160	192	361	1121	1350	2532	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8100,user.gold:91000,user.hero_exp:156400	user.bindcash:25		1000711
5	112	npc_explore_5	160	193	362	1123	1352	2536	level	1	0	0	0	1	0	6	user.xp:8100,user.gold:91000,user.hero_exp:156400			1000712
5	113	npc_explore_5	160	193	362	1125	1354	2540	level	1	0	0	0	1	0	6	user.xp:8100,user.gold:92000,user.hero_exp:157100			1000713
5	114	npc_explore_5	161	193	363	1127	1357	2544	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8100,user.gold:92000,user.hero_exp:157100	user.bindcash:25		1000714
5	115	npc_explore_5	161	194	364	1129	1359	2548	level	1	0	0	0	1	0	6	user.xp:8100,user.gold:92000,user.hero_exp:157800			1000715
5	116	npc_explore_5	161	194	364	1131	1361	2552	level	1	0	0	0	1	0	6	user.xp:8100,user.gold:92000,user.hero_exp:157800			1000716
5	117	npc_explore_5	161	194	365	1133	1363	2556	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8100,user.gold:92000,user.hero_exp:157800	user.bindcash:25		1000717
5	118	npc_explore_5	162	195	365	1135	1365	2561	level	1	0	0	0	1	0	6	user.xp:8200,user.gold:93000,user.hero_exp:158500			1000718
5	119	npc_explore_5	162	195	366	1137	1368	2565	level	1	0	0	0	1	0	6	user.xp:8200,user.gold:93000,user.hero_exp:158500			1000719
5	120	npc_explore_5	162	195	367	1139	1370	2569	level	1	0	0	0	1	0	6	material.101705:1,user.bindcash:25,user.xp:8200,user.gold:93000,user.hero_exp:159300	material.101705:1		1000720
5	121	npc_explore_5	163	196	367	1141	1372	2573	level	1	0	0	0	1	0	6	user.xp:8200,user.gold:93000,user.hero_exp:159300			1000721
5	122	npc_explore_5	163	196	368	1143	1374	2577	level	1	0	0	0	1	0	6	user.xp:8200,user.gold:93000,user.hero_exp:159300			1000722
5	123	npc_explore_5	163	196	368	1145	1377	2582	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8300,user.gold:94000,user.hero_exp:160100	user.bindcash:25		1000723
5	124	npc_explore_5	163	197	369	1146	1379	2586	level	1	0	0	0	1	0	6	user.xp:8300,user.gold:94000,user.hero_exp:160100			1000724
5	125	npc_explore_5	164	197	370	1148	1381	2590	level	170	0	0	0	1	0	6	user.xp:8300,user.gold:94000,user.hero_exp:161000		equip.50701.0:1	1000725
5	126	npc_explore_5	164	197	370	1150	1383	2594	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8300,user.gold:94000,user.hero_exp:161000	user.bindcash:25		1000726
5	127	npc_explore_5	164	198	371	1152	1386	2599	level	1	0	0	0	1	0	6	user.xp:8300,user.gold:94000,user.hero_exp:161000			1000727
5	128	npc_explore_5	164	198	371	1154	1388	2603	level	1	0	0	0	1	0	6	user.xp:8400,user.gold:95000,user.hero_exp:161900			1000728
5	129	npc_explore_5	165	198	372	1156	1390	2607	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8400,user.gold:95000,user.hero_exp:161900	user.bindcash:25		1000729
5	130	npc_explore_5	165	199	373	1158	1393	2612	level	1	0	0	0	1	0	6	user.xp:8400,user.gold:95000,user.hero_exp:162900			1000730
5	131	npc_explore_5	165	199	373	1160	1395	2616	level	1	0	0	0	1	0	6	user.xp:8400,user.gold:95000,user.hero_exp:162900			1000731
5	132	npc_explore_5	166	199	374	1162	1397	2620	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8400,user.gold:95000,user.hero_exp:162900	user.bindcash:25		1000732
5	133	npc_explore_5	166	199	374	1164	1399	2624	level	1	0	0	0	1	0	6	user.xp:8500,user.gold:96000,user.hero_exp:163900			1000733
5	134	npc_explore_5	166	200	375	1166	1402	2629	level	1	0	0	0	1	0	6	user.xp:8500,user.gold:96000,user.hero_exp:163900			1000734
5	135	npc_explore_5	167	200	376	1169	1404	2633	level	1	0	0	0	1	0	6	rune.1006:1,user.bindcash:25,user.xp:8500,user.gold:96000,user.hero_exp:164900	rune.1006:1		1000735
5	136	npc_explore_5	167	200	376	1171	1406	2637	level	1	0	0	0	1	0	6	user.xp:8500,user.gold:96000,user.hero_exp:164900			1000736
5	137	npc_explore_5	167	201	377	1173	1409	2642	level	1	0	0	0	1	0	6	user.xp:8500,user.gold:96000,user.hero_exp:164900			1000737
5	138	npc_explore_5	167	201	378	1175	1411	2646	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8600,user.gold:97000,user.hero_exp:166000	user.bindcash:25		1000738
5	139	npc_explore_5	168	201	378	1177	1413	2651	level	1	0	0	0	1	0	6	user.xp:8600,user.gold:97000,user.hero_exp:166000			1000739
5	140	npc_explore_5	168	202	379	1179	1416	2655	level	1	0	0	0	1	0	6	user.xp:8600,user.gold:98000,user.hero_exp:167100			1000740
5	141	npc_explore_5	168	202	379	1181	1418	2659	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8600,user.gold:98000,user.hero_exp:167100	user.bindcash:25		1000741
5	142	npc_explore_5	169	202	380	1183	1420	2664	level	1	0	0	0	1	0	6	user.xp:8600,user.gold:98000,user.hero_exp:167100			1000742
5	143	npc_explore_5	169	203	381	1185	1423	2668	level	1	0	0	0	1	0	6	user.xp:8700,user.gold:98000,user.hero_exp:168300			1000743
5	144	npc_explore_5	169	203	381	1187	1425	2673	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8700,user.gold:98000,user.hero_exp:168300	user.bindcash:25		1000744
5	145	npc_explore_5	169	204	382	1189	1428	2677	level	1	0	0	0	1	0	6	user.xp:8700,user.gold:99000,user.hero_exp:169500			1000745
5	146	npc_explore_5	170	204	383	1191	1430	2682	level	1	0	0	0	1	0	6	user.xp:8700,user.gold:99000,user.hero_exp:169500			1000746
5	147	npc_explore_5	170	204	383	1193	1432	2686	level	1	0	0	0	1	0	6	user.bindcash:25,user.xp:8700,user.gold:99000,user.hero_exp:169500	user.bindcash:25		1000747
5	148	npc_explore_5	170	205	384	1195	1435	2691	level	1	0	0	0	1	0	6	user.xp:8800,user.gold:100000,user.hero_exp:170800			1000748
5	149	npc_explore_5	171	205	385	1197	1437	2695	level	1	0	0	0	1	0	6	user.xp:8800,user.gold:100000,user.hero_exp:170800			1000749
5	150	npc_explore_5	171	205	385	1200	1440	2700	level	180	abyss	0	0	1	0	6	material.399998:1,user.bindcash:25,user.xp:8800,user.gold:100000,user.hero_exp:171200	material.399998:1	equip.60701.0:1	1000750
