关键字	中文
COMMON_STR_HAS_NONE_HERO_CHIP	暫無任何英雄碎片
COMMON_STR_HAS_NONE_HERO_CARD	暫無任何英雄卡牌
COMMON_STR_HAS_NONE_HERO_INFO	暫無任何英雄信息
COMMON_STR_EQUIP_ON	穿戴
COMMON_STR_MONSTER	怪物
COMMON_STR_DETAIL	詳情
TITLE_TP	突破
COMMON_TITLE_VICTORY	戰鬥成功
COMMON_TITLE_FAILURE	戰鬥失敗
WINDOW_TITLE_CHART	圖 鑒
WINDOW_TITLE_GETWAY	獲取途徑
LOGIN_DESC	正在登入遊戲，請稍等...
FUNCTION_NOT_OPEN	該功能尚未開放
FUNCTION_OPEN_NEED	通關[%s.%s]開放
NOT_EQUIP_TX	暫未穿戴裝備
STRENGTHEN_LV_TX	強化等級
REFINE_LV_TX	精煉等級
STRENGTHEN_BTN_TX	強 化
REFINE_BTN_TX	精 煉
EQUIP_TYPE_1	頭盔
EQUIP_TYPE_2	武器
EQUIP_TYPE_3	護肩
EQUIP_TYPE_4	衣服
EQUIP_TYPE_5	斗篷
EQUIP_TYPE_6	首飾
STR_ATTR_DES_1	基礎屬性
AWAKE_NORMAL_NEXT_ATTR_LABEL	【覺醒%d星提升至+%d%%】
AWAKE_MAX_NEXT_ATTR_LABEL	部位覺醒後+%d
AWAKE_MASTER_TARGET_TEXT	%d個部位覺醒至%d星
AWAKE_TYPE_NORMAL	普通覺醒
AWAKE_TYPE_MAX	部位覺醒
AWAKE_TIPS_SUSS	覺醒成功
AWAKE_TIPS_MAX_SUSS	部位覺醒成功
EMBED_TIPS_SUSS	鑲嵌成功
EMBED_TIPS_SUSS1	成功
EMBED_UPGRADE_GEM_SUSS	升級成功
STR_JIHUO	激活
STR_STAR	星
AWAKE_FAIL	覺醒失敗
PART_SUIT_STR	套裝
AWAKE_OPEN_CONDITION	3星解鎖部位覺醒
AWAKE_NOT_OPEN_TIPS	覺醒%d星解鎖
PART_AWAKE_TIPS_1	本次覺醒消耗
PART_AWAKE_TIPS_2	激活高級屬性
PART_GEM_TOTAL_ATTR_LABEL	寶石總屬性：
STR_EMBED_EQUIP_MAIN_ATTR_ADD	鑲嵌%d顆%d級寶石
PART_EMBED_CONDITION_STR	（%d/%d）
PART_AWAKE_TITLE_POSTFIX	覺醒
PART_EMBED_TITLE_POSTFIX	鑲嵌
PART_AWAKE_TIPS_MAX_AWAKE_LEVEL	已達到覺醒上限
PART_AWAKE_TIPS_MAX_AWAKE_OPEN	覺醒%d星開啟部位覺醒
STR_ADD	增加
PEOPLE_KING_ENERGY	祝福值
PEOPLE_KING_DESC_1	當前已使用：
PEOPLE_KING_DESC_2	%s階數越高，可使用次數越多
PEOPLE_KING_DESC_3	%s階數越高，每個
PEOPLE_KING_DESC_4	加成百分比僅對聖武基礎屬性生效
PEOPLE_KING_DESC_6	精氣石
PEOPLE_KING_DESC_7	精血石
PEOPLE_KING_DESC_8	%s+%d可使用
PEOPLE_KING_DESC_9	使用一個
PEOPLE_KING_DESC_10	使用已達上限，聖武進階可提升上限
PEOPLE_KING_DESC_11	使用已達上限
PEOPLE_KING_DESC_12	祝福值清空
PEOPLE_KING_DESC_13	長按可連續使用
PEOPLE_KING_DESC_14	單次消耗%d個
PEOPLE_KING_DESC_15	加成越多
PEOPLE_KING_DESC_16	祝福值越高進階成功機率越大
PEOPLE_KING_DESC_17	從本階開始祝福值會在%d小時後清零
PEOPLE_KING_DESC_18	您的限時進階道具充足，建議優先使用！
EQUIP	裝 備
TOWER_FLOOR_HEAD	第%d層
TOWER_BTN_STR	成就
TOWER_BTN_STR1	排行
TOWER_BTN_STR2	符文
TOWER_BTN_STR3	規則
TOWER_BTN_STR4	商店
TOWER_INFO_STR1	今日可重置次數：
TOWER_INFO_STR2	重置次數不足
RECOMMEND_FIGHT_FORCE_LABEL	推薦戰力：
NEED_PLAYER_LEVEL	需求等級：
STR_SWEEP	掃蕩
STR_STOP	停止
STR_RESET	重置
STR_SWEEP_TIME	掃蕩倒計時：
STR_CAN_SWEEP	可掃蕩已通關層數
STR_CASH_NOT_ENOUGH	鑽石不足
TOWER_SWEEP_SWARD_TITLE	掃蕩獎勵
TOWER_HISTORY_MAX_LABEL	歷史最高：
TOWER_FLOOR_FORMAT	%d層
TOWER_ACHIEVEMENT_TARGET	勇者之塔挑戰到%d層
TOWER_SWEEP_TIPS	可掃蕩已通關層
TOWER_RESET_LABEL	重置消耗：
TOWER_SWEEP_FLOOR	本次成功掃蕩%d~%d層
TOWER_FINISH_RIGHTNOW	VIP%d開啟馬上完成掃蕩
TOWER_FIGHT_BTN_TX	挑戰關卡
TOWER_RESET_DIALOG_TITLE	重置確認
TOWER_RESET_DIALOG_CONTENT	對當前層數進行重置
TOWER_RESET_DIALOG_CONTENT_FREE	是否對當前層數進行重置
TOWER_TIPS_1	未達到需求等級
TOWER_TIPS_2	本層已通關
TOWER_TIPS_3	本層獎勵：
TOWER_TIPS_4	當前已掃蕩%d層，是否終止當前掃蕩？
TOWER_TIPS_5	停止掃蕩
TOWER_TIPS_6	今日剩餘重置次數%d/%d
TREASURE_DESC_1	屬性提升：
TREASURE_DESC_2	未激活緣份：
TREASURE_DESC_3	激活緣份：
TREASURE_DESC_13	每位上陣英雄
TREASURE_DESC_14	總戰鬥力
GET_FOOD_1	%d:00到%d:00領取午餐
GET_FOOD_2	%d:00到%d:00領取晚餐
GET_FOOD_3	%d:00到%d:00領取夜宵
STR_FREE_RESET	本次免費
MAILBOX	郵 箱
NO_MAIL	暫時沒有郵件
SEND_MAIL_PEOPLE	發件人：
ACTIVITY_GETBTN_TEXT	領 取
ONE_KEY_GETALL_TEXT	一鍵領取
MAIL_DESC_1	附件
MAIL_DESC_2	查看後即刻刪除
DELETE_DAY	剩餘%s天
DELETE_HOUR	剩餘%s小時
DELETE_WARNING	即將到期!
BAG_REACHED_MAX_AND_FUSION	背包已達上限，熔煉可清空背包
FOOD_MAX	體力已達上限
DROP_TO_USE_TEXT	拖動使用
DIGMINE_CUR_RES_TEXT	當前礦區：
TIMES_FULL_NO_NEED_BUY	次數已滿，無需購買
MINE_BUY_TOOL_1	是否消耗 
MINE_BUY_TOOL_2	購買%d點挖礦體力?
SUCCESS_BUY	購買成功
DIG_MINE_BOMB_TIPS_1	炸彈只能放置於空地之上
CAN_NOT_DIG_ADAMAS	金剛石無法被挖掘！
SAVE_MR_DRAGON	拯救龍先生？
SAVE_SET_INFO_SUCESS	保存設置成功
NO_APPLY_STR	暫無任何申請
EAT_DIG_DRAGON	吃  掉
RELEASE_DIG_DRAGON	釋  放
NOT_ENOUGH_GOTO_BUY	鑽石不足，是否前往購買？
MESSAGE_GO_CASH	前往儲值
MESSAGE_NO	再想想
MINE_NO_DIG	沒有相鄰的土壤，無法挖掘
POSITION_CHANGE	你挑戰的此玩家職位發生變動，請刷新
NON_NORMAL_END	你自己非正常結束
CHALLENGING_PLAYER	有人正在挑戰此玩家，去找其他玩家吧
CASH_NOT_ENOUGH_GOTO_RECHARGE	需要%d鑽石，您的鑽石不足，是否前往儲值？
STR_VITALITY	體力
TIME_FINISH	已結束
GETWAY_DES6	打開後必定獲得下列道具
GETWAY_DES7	可能獲得下列道具
GETWAY_DES8	必定獲得下列道具
GETWAY_GEM_DES1	鑲嵌後可提升
GETWAY_GEM_DES2	適用部位：
DIGMINE_EVENT_NAME_1	礦區BOSS
DIGMINE_EVENT_NAME_2	挖礦寶箱
LATER_ON	稍後再說
DIGMINE_EVENT_DESC_1	這個%s藏了不少好東西，他是邪惡的，讓我們幹掉他吧。
DIGMINE_EVENT_DESC_2	BOSS
DIGMINE_EVENT_DESC_3	這個%s看起來閃閃發亮，裡面一定有不少好東西！
DIGMINE_EVENT_DESC_4	寶箱
DIGMINE_EVENT_DESC_5	挖光所有秘寶，獲得終極寶箱。
BEGIN_FIGHTING	開始戰鬥
NO_AWARDS	恭喜獲得勝利
STR_OPEN	打  開
OPEN_AND_SEE	打開看看
LEGION_LEVELS_DESC8	通關寶藏
DIGMINE_EVENT_DESC_6	吃掉它！回復%s個礦鋤
DIGMINE_EVENT_DESC_7	放走它！隨機踏平%s或%s
DIGMINE_EVENT_DESC_8	1排
DIGMINE_EVENT_DESC_9	1列
ATLAR_DESC1	次數：
ATLAR_DESC2	花費：
ATLAR_DESC3	每次可得
ATLAR_DESC4	是否花費%d鑽石祭祀？
ATLAR_DESC5	祭祀次數不足
ATLAR_BTNTX1	求金幣
ATLAR_BTNTX2	求體力
ATLAR_BTNTX4	求天命石
ATLAR_BTNTX3	求寶石
ATLAR_TITLE1	金幣祭祀
ATLAR_TITLE2	體力祭祀
ATLAR_TITLE4	天命石祭祀
ATLAR_TITLE3	暫未開放
AUTO_ALTAR	一鍵祭祀
LV_NOT_ENOUCH	等級不足
FIGHTFORCE_NOT_ENOUCH	等級不足
EQUIP_NOT_ENOUCH	裝備不符合條件
USER_LEVEL_REACH	角色等級達到%d級
AUTO_ALTAR_COST	是否花費%d鑽石祭祀%d次，可達到一次暴擊，獲得%d%s。
STR_FREE	免費
COLLECTED_TXT	已收集：
STR_RANK	排名
STR_PLAYER_INFO	玩家資訊
TYPE_PLAYER	玩家
STR_ARENA	競技場
STR_DUAN_WEI	段位
STR_THOUSAND_TOWER	千層塔
STR_FLOOR	層數
STR_FLOOR_1	層
STR_LEVEL	等級
STR_NOT_ON_THE_LIST	未上榜
STR_NOT_JOIN_LEGION	未加入任何軍團
STR_LEGION	軍團：
STR_TRAIL_DESC_1	尚有%s次奇遇探索
STR_TODAY_SCORE	今日積分
STR_TRAIL_DESC_2	硬幣重置
STR_TRAIL_DESC_3	消耗：
STR_TRAIL_DESC_4	重置為隨機硬幣
STR_DAILY_BOX	每日寶箱
STR_TRAIL_DESC_5	每周成就獎勵
STR_TRAIL_DESC_6	每周一5:00重置
STR_TRAIL_DESC_7	本周奇遇積分：
STR_TRAIL_DESC_8	本周奇遇積分%s以上
STR_TRAIL_DESC_9	這全是好東西，
STR_TRAIL_DESC_10	買到就是
STR_TRAIL_DESC_11	賺！
STR_TRAIL_DESC_12	陪我玩玩，根據表現
STR_TRAIL_DESC_13	給你
STR_TRAIL_DESC_14	額外獎勵！
STR_TRAIL_DESC_15	挑戰奇遇
STR_TRAIL_DESC_16	奇遇品質能翻倍提升奇遇積分獎勵
STR_TRAIL_DESC_17	重置消耗鑽石：
STR_TRAIL_DESC_18	奇遇星級:
STR_TRAIL_DESC_19	奇遇獎勵:
STR_TRAIL_DESC_20	奇遇積分:
STR_TRAIL_DESC_21	重置
STR_TRAIL_DESC_22	一鍵挑戰
STR_TRAIL_DESC_23	挑戰
STR_TRAIL_DESC_24	本次重置消耗免費
STR_TRAIL_DESC_25	積分
STR_CAVE_ADVENTURE_DESC_1	請長按骰子進行投擲！
STR_CAVE_ADVENTURE_DESC_2	下次回復：
STR_CAVE_ADVENTURE_DESC_3	開啟神秘寶箱
STR_CAVE_ADVENTURE_DESC_4	開啟寶箱將隨機獲得下列道具中的一件
STR_CAVE_ADVENTURE_DESC_5	開啟消耗:
STR_CAVE_ADVENTURE_DESC_6	骰子數量不足！
STR_CAVE_ADVENTURE_DESC_7	集齊寶箱碎片獲得極品寶箱
STR_CAVE_ADVENTURE_DESC_8	後寶箱消失
STR_CAVE_ADVENTURE_DESC_9	開啟
STR_CAVE_ADVENTURE_DESC_10	取消
STR_CAVE_ADVENTURE_DESC_11	開啟不慎，寶箱損壞了！
STR_CAVE_ADVENTURE_DESC_12	終點
STR_CAVE_ADVENTURE_DESC_13	極品
STR_CAVE_ADVENTURE_DESC_14	寶箱已損壞
STR_CAVE_ADVENTURE_DESC_15	骰子點數：%s點
STR_GETWAY2	擁有
STR_ZHANG	張
STR_MERGE_DES2	碎片數量
STR_PEOPLEKING_DESC_1	聖武
STR_PEOPLEKING_DESC_2	聖翼
STR_PEOPLEKING_DESC_3	幻化
STR_PEOPLEKING_DESC_4	覺醒
STR_PEOPLEKING_DESC_5	注：每個英雄都將受到屬性提升
STR_PEOPLEKING_DESC_6	聖武值越高強化概率越大
STR_PEOPLEKING_DESC_7	聖武屬性
STR_PEOPLEKING_DESC_8	聖翼屬性
STR_PEOPLEKING_DESC_9	聖物幻化
STR_PEOPLEKING_DESC_10	聖武
STR_PEOPLEKING_DESC_11	聖翼
STR_PEOPLEKING_DESC_12	擁有%s件聖武
STR_PEOPLEKING_DESC_13	擁有%s件聖翼
STR_PEOPLEKING_DESC_14	當前已使用：
STR_PEOPLEKING_DESC_15	擁有：
STR_PEOPLEKING_DESC_16	總屬性加成：
STR_PEOPLEKING_DESC_17	本階每個%s加成：
STR_PEOPLEKING_DESC_18	固定屬性提升
STR_PEOPLEKING_DESC_19	基礎屬性百分比提升
STR_PEOPLEKING_DESC_20	長按使用，單次消耗
STR_PEOPLEKING_DESC_21	聖騎
STR_PEOPLEKING_DESC_22	個
STR_PEOPLEKING_DESC_23	祝福值越高進階成功機率越大
STR_PEOPLEKING_DESC_24	祝福值清零倒計時：
STR_PEOPLEKING_DESC_25	聖武進階
STR_PEOPLEKING_DESC_26	聖翼進階
STR_PEOPLEKING_DESC_27	聖騎進階
STR_PEOPLEKING_DESC_28	從本階開始祝福值會在24小時清空
STR_PEOPLEKING_DESC_29	聖物技能
STR_PEOPLEKING_DESC_30	技能屬性對全體英雄有效
STR_PEOPLEKING_DESC_31	需要聖武+
STR_PEOPLEKING_DESC_32	需要聖翼+
STR_PEOPLEKING_DESC_33	需要聖騎+
STR_PEOPLEKING_DESC_34	MAX
STR_PEOPLEKING_DESC_35	擁有%s件聖騎
STR_PEOPLEKING_DESC_36	本階祝福值24小時內將會清零空
STR_PEOPLEKING_DESC_37	祝福值清空
STR_PEOPLEKING_DESC_38	單次消耗%d個
STR_PEOPLEKING_DESC_39	聖武技能
STR_PEOPLEKING_DESC_40	聖翼技能
STR_PEOPLEKING_DESC_41	聖騎技能
STR_PEOPLEKING_DESC_42	已提升至最頂級
STR_PEOPLEKING_DESC_43	聖騎
TRARIN_DRAGON_GET_ATTR	+%s%% 巨龍屬性
TRARIN_DRAGON_GET_ATTR2	+%s%%~%s%% 巨龍屬性
TRARIN_DRAGON_GET_ATTR3	為全隊增加
PEOPLE_KING_ADVANCE_WEAPON	聖武進階
PEOPLE_KING_ADVANCE_WING	聖翼進階
PEOPLE_KING_ADVANCE_MOUNT	聖騎進階
PEOPLE_KING_ACTIVATE_WEAPON	聖武激活
PEOPLE_KING_ACTIVATE_WING	聖翼激活
PEOPLE_KING_ACTIVATE_MOUNT	聖騎激活
STR_POSCANTOPEN	%d級開放
PEOPLE_KING_SKILL_DESC_6	技能等級已達上限，聖武進階可提升上限
PEOPLE_KING_SKILL_DESC_7	技能等級已達上限，聖翼進階可提升上限
PEOPLE_KING_SKILL_DESC_8	技能等級已達上限，聖騎進階可提升上限
PEOPLE_KING_SKILL_DESC_9	星紋卷軸不足
PEOPLE_KING_TITLE_AWAKE_1	聖 武 覺 醒
PEOPLE_KING_TITLE_AWAKE_2	聖 翼 覺 醒
PEOPLE_KING_CHANGELOOK_TITLE	幻  形
PEOPLE_KING_CHANGELOOK_TITLE1	聖武
PEOPLE_KING_CHANGELOOK_TITLE2	聖翼
PEOPLE_KING_CHANGELOOK_TITLE3	聖騎
PEOPLE_KING_CHANGELOOK_DESC_4	聖騎大師
PEOPLE_KING_CHANGELOOK_DESC_5	聖武大師
PEOPLE_KING_CHANGELOOK_DESC_6	聖翼大師
PEOPLE_KING_CHANGELOOK_DESC_7	永久性%s
PEOPLE_KING_CHANGELOOK_DESC_8	時效性%s
PEOPLE_KING_CHANGELOOK_DESC_9	永久擁有
PEOPLE_KING_CHANGELOOK_DESC_10	%s基礎屬性+%s
PEOPLE_KING_CHANGELOOK_DESC_11	限時：%d天
PEOPLE_KING_CHANGELOOK_DESC_12	幻形中
PEOPLE_KING_CHANGELOOK_DESC_13	是否花費%d鑽石購買%s永久使用權
PEOPLE_KING_CHANGELOOK_DESC_14	是否花費%d鑽石購買%s%d天使用權
PEOPLE_KING_CHANGELOOK_DESC_15	解鎖新的%s幻化
PEOPLE_KING_CHANGELOOK_DESC_16	%sPVP傷害減免
PEOPLE_KING_CHANGELOOK_DESC_17	新增幻化外形
PEOPLE_KING_CHANGELOOK_DESC_18	可使用數量
PEOPLE_KING_CHANGELOOK_DESC_19	單個加成
PEOPLE_KING_CHANGELOOK_DESC_20	可使用
PEOPLE_KING_CHANGELOOK_DESC_21	成功幻化為：
PEOPLE_KING_CHANGELOOK_DESC_22	您取消了%s幻化
PEOPLE_KING_CHANGELOOK_DESC_23	可激活
PEOPLE_KING_CHANGELOOK_DESC_24	擁有聖翼
PEOPLE_KING_CHANGELOOK_DESC_25	%d天
PEOPLE_KING_CHANGELOOK_DESC_26	永久
FATE_SPECIAL_DES5	激活
PEOPLE_KING_SUIT_DESC_3	人皇聖武
PEOPLE_KING_SUIT_DESC_4	人皇聖翼
PEOPLE_KING_SUIT_DESC_5	人皇套裝
FRIENDS_TITLE_1	申請列表
FRIENDS_DESC_1	暫時沒有好友!
FRIENDS_DESC_2	一鍵申請
FRIENDS_DESC_3	一鍵收發
FRIENDS_DESC_4	換一批
FRIENDS_DESC_5	一鍵刪除
FRIENDS_DESC_6	一鍵同意
FRIENDS_DESC_7	好友
FRIENDS_DESC_8	好友人數:
FRIENDS_DESC_9	在 線
FRIENDS_DESC_10	搜 索
FRIENDS_DESC_11	刪除選中好友
FRIENDS_DESC_12	暫無好友
FRIENDS_DESC_13	刪除勾選好友
FRIENDS_DESC_14	玩家詳情
FRIENDS_DESC_15	操作
FRIENDS_DESC_16	輸入玩家ID
FRIENDS_DESC_17	暫無軍團
FRIENDS_DESC_18	是否刪除當前好友
FRIENDS_DESC_19	你已拒絕了對方的好友申請
FRIENDS_DESC_20	你已通過了對方的好友申請
FRIENDS_DESC_21	暫無申請
FRIENDS_BTN_1	好友
FRIENDS_BTN_2	添加
FRIENDS_BTN_3	申請
FRIENDS_BTN_4	全部同意
FRIENDS_MSG_DESC_1	刪除好友成功
FRIENDS_MSG_DESC_2	對方不是你的好友，無法挑戰
FRIENDS_MSG_DESC_3	暫時沒有好友
FRIENDS_MSG_DESC_4	成功收發禮物
FRIENDS_MSG_DESC_5	沒有禮物可收取
FRIENDS_MSG_DESC_6	成功贈送%s一份精美禮品
FRIENDS_MSG_DESC_7	未選擇好友
FRIENDS_MSG_DESC_8	boss已被擊殺
FRIENDS_MSG_DESC_9	好友邀請發送成功，等待對方通過申請
FRIENDS_MSG_DESC_10	你們已經是好友了
FRIENDS_MSG_DESC_11	你已經發送過好友申請
FRIENDS_MSG_DESC_12	對方好友數量已滿，不能添加更多的好友
FRIENDS_MSG_DESC_13	您的好友數量已滿，不能添加更多的好友
FRIENDS_MSG_DESC_14	本伺服器沒有該玩家
FRIENDS_MSG_DESC_15	對方申請列表已滿，好友申請發送失敗
FRIENDS_MSG_DESC_16	添加好友成功
FRIENDS_MSG_DESC_17	該玩家等級不足，晚點再試
FRIENDS_MSG_DESC_18	該玩家已經不是你的好友
FRIENDS_MSG_DESC_19	刪除好友成功
FRIENDS_MSG_DESC_20	不能添加自己為好友
FRIENDS_MSG_DESC_21	你與%s成為好友
FRIENDS_MSG_DESC_22	勾選玩家數量：%d
FRIENDS_MSG_DESC_23	輸入文字內容
FRIENDS_MSG_DESC_24	今日可領取的禮物已達上限
FRIENDS_MSG_DESC_25	申請列表沒有申請可刪除
FRIENDS_MSG_DESC_26	你已拒絕了所有好友申請
FRIENDS_MSG_DESC_27	申請列表沒有申請可同意
FRIENDS_MSG_DESC_28	你已通過了所有好友申請
FRIENDS_MSG_DESC_29	請勾選好友
FRIENDS_MSG_DESC_30	boss已被擊殺
FRIENDS_MSG_DESC_31	好友申請
SETTING_SYSTEM_TITLE	系統設置
SETTING_SYSTEM_MUSIC	音樂
SETTING_SYSTEM_SOUND	音效
SETTING_SYSTEM_LANGUAGE	語言
SETTING_SYSTEM_MESSAGE	客服
SETTING_EXCHANGE_TITLE	請輸入兌換號碼：
SETTING_EXCHANGE_VALID_2	兌換碼不能為空
SETTING_EXCHANGE_VALID	兌換碼已失效
SETTING_EXCHANGE_VALID_1	無效的兌換碼
SETTING_EXCHANGE_ALREADY_USE	已使用同類型兌換碼
SETTING_EXCHANGE_ALREADY_USE2	同一批次激活碼只能使用一個
SETTING_TITLE_1	玩家設置
SETTING_TITLE_2	兌換碼
SETTING_TITLE_3	語言設置
SETTING_TITLE_4	修改暱稱
SETTING_TITLE_5	推播設置
SETTING_BTN_STR_1	更改暱稱
SETTING_BTN_STR_2	兌換碼
SETTING_HELP_TAB_STR_1	幫助
SETTING_HELP_TAB_STR_2	問題
SETTING_HELP_TAB_STR_3	公告
GROWPATH_TITLE_1	巨龍篇
GROWPATH_TITLE_2	神書篇
GROWPATH_TITLE_3	寶物篇
GROWPATH_TITLE_4	競技篇
GROWPATH_TITLE_5	帝王篇
GROWPATH_CHAPTER_1	第一章
GROWPATH_CHAPTER_2	第二章
GROWPATH_CHAPTER_3	第三章
GROWPATH_CHAPTER_4	第四章
GROWPATH_CHAPTER_5	第五章
GROWPATH_CHAPTER_6	第六章
GROWPATH_CHAPTER_7	第七章
GROWPATH_CHAPTER_8	第八章
GROWPATH_CHAPTER_9	第九章
GROWPATH_CHAPTER_10	第十章
GROWPATH_CHAPTER_11	第十一章
GROWPATH_CHAPTER_12	第十二章
GROWPATH_CHAPTER_13	第十三章
GROWPATH_CHAPTER_14	第十四章
GROWPATH_CHAPTER_15	第十五章
GROWPATH_CHAPTER_16	第十六章
GROWPATH_TIPS_1	鑲嵌龍晶提升巨龍等級
GROWPATH_TIPS_2	通關[%s.%s]後可獲得
GROWPATH_TIPS_3	下一級效果
GROWPATH_TIPS_4	冒險可收集點亮神物所需材料
GROWPATH_TIPS_5	集齊上方神物可提升領主品階
GROWPATH_TIPS_6	集齊以下寶物激活領主緣分：
GROWPATH_TIPS_7	【獲得寶物激活】
GROWPATH_TIPS_8	【解救村莊激活】
GROWPATH_TIPS_9	可獲村民贈送物品
GROWPATH_TIPS_10	城池外觀--%s城堡
GROWPATH_TIPS_11	%s以上競技場歷史前%d名激活
GROWPATH_TIPS_12	評級
GROWPATH_TIPS_13	上章達成解鎖
GROWPATH_TIPS_14	通關[%s.%s]可獲得
GROWPATH_TIPS_15	通關[%s.%s]可解救
GROWPATH_TIPS_16	通關[%s.%s]激活
GROWPATH_TIPS_17	挑戰成功即可獲得：
GROWPATH_TIPS_18	挑戰需求英雄穿戴%s色及以上品質裝備
GROWPATH_TIPS_19	關卡進度不滿足
GROWPATH_TIPS_20	上章達成解鎖
GROWPATH_TIPS_21	龍晶背包
GROWPATH_TIPS_22	寶物詳情
GROWPATH_TIPS_23	神書詳情
GROWPATH_TIPS_24	獲得寶物%s
GROWPATH_BTN_UPGRADE	品質提升
STR_AUTO_TUPO_DESC	突破到+%s的所有天賦
TASK_TIPS_1	恭喜玩家達成全部成就
TASK_TIPS_2	加成屬性對全體英雄有效
TASK_DESC_4	總屬性加成
TASK_DESC_5	恭喜獲得
TASK_DESC_6	全體英雄屬性加成
TASK_DESC_7	加入戰隊
TASK_PRIVILEGE_1	一星特權：
TASK_PRIVILEGE_2	二星特權：
TASK_PRIVILEGE_3	三星特權：
TASK_PRIVILEGE_4	每日任務
TASK_PRIVILEGE_5	晉級
TASK_PRIVILEGE_6	滿級
STR_POSCANTOPEN_1	級開放
FUNCTION_DESC_1	通關
FUNCTION_DESC_2	開放
FUNCTION_DESC_3	附近的村莊
VIP_SCENE_TEXT_1	再儲值
VIP_SCENE_TEXT_2	成為
VIP_TEXT_ZS_1	額外贈送
VIP_TEXT_ZS_2	每日贈送
VIP_TEST_EXTRA_AWARD	VIP%d每日額外獎勵
VIP_TEST_EXTRA_AWARD_TIP	玩家達到特定的VIP等級後，每日任務中可領取額外獎勵
STR_PRIVILEGE_1	特權
STR_GIFTS	VIP%d專屬禮包
HAD_BOUGHT	已購買
VIP_PRIVILEGE	VIP特權
PAY_1	儲  值
RECHARGE_DESC_1	送
RECHARGE_DESC_3	(永久)
FWACT_ORIPRICE	原價：
DISCOUNT_PRICE	折扣價：
SIGN_OF_MONEY	NT$
ACTIVITY_MOONCARD_BUYBTN1	購 買
STR_NEED_VIP_1	vip等級不足！
TROOP_TEXT_MSG	暫未設置公告
TROOP_INPUT_TIP	輸入戰隊ID
TROOP_HALL_TEXT0	當前屬性效應
TROOP_HALL_TEXT1	每日禮包
TROOP_SET_TEXT1	最多輸入12個字符
TROOP_SET_TEXT2	最多輸入48個字符
TROOP_DISMISSTEAM_TEXT0	離開戰隊
TROOP_DISMISSTEAM_TEXT1	該操作不可恢復，您將遇到以下煩惱
TROOP_DISMISSTEAM_TEXT2	取 消
TROOP_DISMISSTEAM_TEXT3	確 認
TROOP_JOINAPPLY_TEXT0	加入申請
TROOP_APPLY_TEXT	申請人數：%d
TROOP_APPLY_TEXT1	清空申請
TROOP_ACTIONS_TEXT0	戰隊成員
TROOP_SETMSG_TEXT	還可以輸入%s個字符
TROOP_AWRAD_TEXT	戰隊Lv.%s獎勵
TROOP_APPLY_TEXT2	申請需求領主等級
TROOP_APPLY_WAY1	不可加入
TROOP_APPLY_WAY2	直接加入
TROOP_APPLY_WAY3	申請加入
TROOP_APPLYLIST_TEXT	(需領主%d級)
TROOP_CREATE_TIP101	戰隊名不存在
TROOP_CREATE_TIP102	戰隊名已存在
TROOP_CREATE_TIP103	不是隊長，權限不夠
TROOP_CREATE_TIP104	消費餘額不足
TROOP_CREATE_TIP105	您的暱稱為空，不可創建
TROOP_CREATE_TIP106	請求出現錯誤
TROOP_CREATE_TIP107	已經有戰隊
TROOP_CREATE_TIP108	主公等級不夠
TROOP_CREATE_TIP109	人數達到上限
TROOP_CREATE_TIP110	已經申請
TROOP_CREATE_TIP111	已經領取獎勵
TROOP_CREATE_TIP112	沒有發起彈劾
TROOP_MISSION_TEXT2	激活%s號水晶球
TROOP_MISSION_TEXT5	激活
TROOP_MISSION_TEXT6	即將刷新
TROOP_MISSION_TEXT7	倒計時：%s
TROOP_MISSION_TEXT8	每日激活任務(%s/%s)
TROOP_MISSION_TEXT9	刷新確認
TROOP_MISSION_TEXT10	立即刷新已激活的任務
TROOP_MISSION_TEXT11	重置確認
TROOP_MISSION_TEXT12	重置全部未激活的任務
TROOP_MISSION_TEXT13	戰隊寶箱
TROOP_CHATBOX_TEXT0	隊長
TROOP_CHATBOX_TEXT1	成員
TROOP_CHATBOX_TEXT2	加入了戰隊
TROOP_CHATBOX_TEXT3	離開了戰隊
TROOP_CHATBOX_TEXT4	創建了戰隊
TROOP_CHATBOX_TEXT5	暫無信息記錄
TROOP_CHATBOX_TEXT6	按住說話
TROOP_CHATBOX_TEXT7	松開結束
TROOP_CHATBOX_TEXT8	任意滑動，取消發送
TROOP_CHATBOX_TEXT9	松開手指，取消發送
TROOP_CHATBOX_TEXT10	戰隊加成：
TROOP_CHATBOX_TEXT11	大 廳
TROOP_CHATBOX_TEXT12	每天限領一次
TEAM_INFO_SEND_APPLY_SUSS	申請已發出
TEAM_WINDOW_TITLE_1	創建戰隊
TEAM_WINDOW_TITLE_2	加入戰隊
TEAM_WINDOW_TITLE_3	徽章更換
TEAM_WINDOW_TITLE_4	修改名稱
TEAM_WINDOW_TITLE_5	戰隊設置
TEAM_WINDOW_TITLE_6	成員操作
TEAM_WINDOW_TITLE_7	隊長任命
TEAM_WINDOW_TITLE_8	踢出成員
TEAM_WINDOW_TITLE_9	戰隊任務
TEAM_TIPS_1	滿足條件即可激活徽章，無需佩戴即可獲得全隊屬性加成
TEAM_BTN_TEXT_1	佩戴
TEAM_BTN_TEXT_2	解散戰隊
TEAM_BTN_TEXT_3	確定任命
