Key	文本内容
text_av_follow_rewards_title_4	Follow Official Youtube & Get Reward
text_customType_1	普通
text_customType_2	精英
text_customType_3	困难
text_customType_4	噩梦
text_customType_5	地狱
text_exploreBoss_1	史诗哥布林
text_exploreBoss_2	神话哥布林
text_exploreBoss_3	远古哥布林
text_exploreTask_1	寻找突破石
text_exploreTask_2	寻找经验药水
text_exploreTask_3	寻找宝石袋
text_exploreTask_4	寻找金币
text_exploreTask_5	寻找星纹卷轴
text_exploreTask_6	寻找高级宝石袋
text_exploreTask_7	寻找觉醒神石碎片
text_exploreTask_8	寻找远古魂晶
text_tavern_1	平凡的招募
text_tavern_2	奢华的招募
text_trial_1	横线
text_trial_2	竖线
text_trial_3	斜线
text_trial_4	所有的食物都不相同
text_trial_5	探索途中偶遇神秘商人，可在奇遇中购买其贩卖的道具
text_trial_6	遭遇强敌，可在奇遇中与之战斗获得奖励
text_trial_7	获得神秘宝藏
text_trial_crackpotName1	弱小怪物
text_trial_crackpotName2	普通怪物
text_trial_crackpotName3	强大怪物
text_trial_merchantName1	炼金商人
text_trial_merchantName2	神秘商人
text_customPrincessDesc1	快速找到巨龙，观察公主情况
text_customPrincessDesc2	继续找到巨龙，观察巨龙习性
text_customPrincessDesc3	找到巨龙，进行试探性营救
text_customPrincessDesc4	跟上巨龙，等待巨龙降低警惕
text_customPrincessDesc5	做好充足准备，救出公主
text_customCave_1	王者宝箱碎片
text_customCave_2	骰子
text_customCave_3	金币堆
text_customCave_4	一个碎片
text_customCave_5	一个骰子
text_customCave_6	一堆金币
text_customAreaName_1	冒险者大陆
text_customAreaName_2	死亡荒漠
text_customAreaName_3	冰封雪原
text_customAreaName_4	禁忌森林
text_customAreaName_5	极寒冰域
text_customAreaName_6	龙岛外围
text_customAreaName_7	龙岛内部
text_customAreaName_8	深渊上层
text_customAreaName_9	深渊中层
text_customAreaName_10	深渊下层
text_customAreaName_11	龙语大陆
text_customName_1	1.遭受海难
text_customName_2	2.海盗洗劫
text_customName_3	3.海盗之窝
text_customName_4	4.流窜的海盗
text_customName_5	5.经验累计
text_customName_6	6.主城堡
text_customName_7	7.强化大师
text_customName_8	8.前方的路
text_customName_9	9.大本营
text_customName_10	10.新的挑战
text_customName_11	11.信仰巨龙
text_customName_12	12.巨龙传说
text_customName_13	13.前往探寻
text_customName_14	14.新的开始
text_customName_15	15.挑战的前奏
text_customName_16	16.凶恶劫匪
text_customName_17	17.不堪的胜利
text_customName_18	18.祖龙的治愈
text_customName_19	19.新的挑战
text_customName_20	20.遭遇马匪
text_customName_21	21.平民的祝福
text_customName_22	22.宝藏的气息
text_customName_23	23.竞技场
text_customName_24	24.决斗的渴望
text_customName_25	25.新的前方
text_customName_26	26.伙伴的呼唤
text_customName_27	27.营救伙伴
text_customName_28	28.沙漠的流寇
text_customName_29	29.巨龙遗骸
text_customName_30	30.历史的风沙
text_customName_31	31.诡异的电芒
text_customName_32	32.狂暴的电龙
text_customName_33	33.新的历程
text_customName_34	34.大雪原
text_customName_35	35.雪原的呼救
text_customName_36	36.冰雪世界
text_customName_37	37.寒流河
text_customName_38	38.桥头遭遇
text_customName_39	39.闪亮的钥匙
text_customName_40	40.雪原山头
text_customName_41	41.夺得钥匙
text_customName_42	42.胜利的奖赏
text_customName_43	43.祝福的歌声
text_customName_44	44.接受指引
text_customName_45	45.冰龙传说
text_customName_46	46.冰之力量
text_customName_47	47.福泽之地
text_customName_48	48.罗达森林
text_customName_49	49.迪丹湖
text_customName_50	50.儿特高地
text_customName_51	51.特西堡
text_customName_52	52.达帕郡
text_customName_53	53.迪亚高地
text_customName_54	54.辛雅沼泽
text_customName_55	55.新特峡谷
text_customName_56	56.里路沼泽
text_customName_57	57.拉福森林
text_customName_58	58.格拉森林
text_customName_59	59.来勒城
text_customName_60	60.亚哈堡
text_customName_61	61.叶多沙漠
text_customName_62	62.吉科郡
text_customName_63	63.科夫峡谷
text_customName_64	64.旺马岛
text_customName_65	65.福哈堡
text_customName_66	66.克瓜江
text_customName_67	67.沃拉江
text_customName_68	68.尔苏沙漠
text_customName_69	69.大斯江
text_customName_70	70.那克郡
text_customName_71	71.玛答岛
text_customName_72	72.鲁德城
text_customName_73	73.太卡城
text_customName_74	74.里达城
text_customName_75	75.拉尼沼泽
text_customName_76	76.兰西州
text_customName_77	77.松莱丘陵
text_customName_78	78.加马山谷
text_customName_79	79.伦阿沙漠
text_customName_80	80.波阿高地
text_customName_81	81.斯木江
text_customName_82	82.西来堡
text_customName_83	83.瓜亚沼泽
text_customName_84	84.哥航府
text_customName_85	85.焦尔村
text_customName_86	86.内纽湖
text_customName_87	87.赛亚峡谷
text_customName_88	88.涵厄湖
text_customName_89	89.耶拉岛
text_customName_90	90.特加郡
text_customName_91	91.瓦峰沼泽
text_customName_92	92.米霍府
text_customName_93	93.科港村
text_customName_94	94.拉怀州
text_customName_95	95.安尔府
text_customName_96	96.非尔丘陵
text_customName_97	97.文迪沙漠
text_customName_98	98.杜达峡谷
text_customName_99	99.特萨湖
text_customName_100	100.法巴湖
text_customName_101	101.尔马湖
text_customName_102	102.亚尼峡谷
text_customName_103	103.洪拉港
text_customName_104	104.塞印江
text_customName_105	105.拉南州
text_customName_106	106.明彻湖
text_customName_107	107.澳尔海域
text_customName_108	108.北阿堡
text_customName_109	109.林特堡
text_customName_110	110.斯他山脉
text_customName_111	111.汪尔岛
text_customName_112	112.福哥高地
text_customName_113	113.纽马海域
text_customName_114	114.新纳府
text_customName_115	115.美普海域
text_customName_116	116.比斯河
text_customName_117	117.纳德堡
text_customName_118	118.长拉峡谷
text_customName_119	119.胡嘎峡谷
text_customName_120	120.平科城
text_customName_121	121.金韩府
text_customName_122	122.迪拉沙漠
text_customName_123	123.翁彻湖
text_customName_124	124.蛇朗城
text_customName_125	125.尔兰河
text_customName_126	126.达马郡
text_customName_127	127.求埔河
text_customName_128	128.霍伊府
text_customName_129	129.兰特郡
text_customName_130	130.斯亚堡
text_customName_131	131.加利河
text_customName_132	132.巴拉城
text_customName_133	133.璜金森林
text_customName_134	134.迪恩江
text_customName_135	135.巴吉城
text_customName_136	136.斯美郡
text_customName_137	137.尔施堡
text_customName_138	138.达港山脉
text_customName_139	139.马阿山脉
text_customName_140	140.木里海域
text_customName_141	141.圣姆高地
text_customName_142	142.列多村
text_customName_143	143.各托州
text_customName_144	144.里拉河
text_customName_145	145.布洛海域
text_customName_146	146.拉布城
text_customName_147	147.那加州
text_customName_148	148.维库岛
text_customName_149	149.科家海域
text_customName_150	150.度拉江
text_customDesc_1	贪婪的大章鱼藏身于海面之下不断袭击来往的船只，听闻幸存者十之一二。
text_customDesc_2	侥幸逃脱海难的幸存者在这里成为了最受欢迎的人，往往在他们筋疲力竭时将会被洗劫一空。
text_customDesc_3	你的到来彻底激怒了海盗的头子—海盗屠夫，他决定亲自处理像你这样的麻烦。
text_customDesc_4	海盗头子的屈服并不代表着你的前路一帆风顺，四处流窜的流匪依然阻挠着你的前行。
text_customDesc_5	面对海盗劫匪的挑战，你将会变得越来越得心应手，随着不停的战斗，你的部队将会越来越强大。
text_customDesc_6	连遭厄运的你看见了前方城堡，顿时雀跃，因为你实在太怀念那酒馆中散发的香味。
text_customDesc_7	在酒馆新相识的伙伴一脸嫌弃的看着你手中的武器，决定带你去见见武器强化大师。
text_customDesc_8	据伙伴讲述，这是一片弱肉强食的世界，到处充斥着巨龙、劫匪与海盗，你可得当心啦。
text_customDesc_9	当然危险也伴随机遇，眼这个山洞被一片密林所围绕，而击败密林中的小怪可获得不菲的赏金与经验。
text_customDesc_10	巨额赏金使得探险家的精神再次在你身上得到了体现，你决心去探索巨龙的传说。
text_customDesc_11	在伙伴的带领下，你向着巨龙的传说前行，听闻信仰巨龙的人们在前方守护着巨龙不被凡人打扰。
text_customDesc_12	巨龙的守护者们否决了你的想法，认为弱者无权拥有巨龙的秘密，不过你却试着改变他们的看法。
text_customDesc_13	正沉浸在获取巨龙技能喜悦中的你，听见了前方的村庄中传出呼救声。
text_customDesc_14	在愉快的收下了村民们的馈赠后，你开始了新的旅程，但你知道前路必定凶险。
text_customDesc_15	可怕的章鱼仿佛在等待着什么，不过最吸引你的还是它怀中那金闪闪的大宝箱。
text_customDesc_16	在战斗中，火龙的怒火虽然让你所向披靡，但伙伴的伤亡依旧让你窝火。
text_customDesc_17	你需要的获得新的巨龙技能，这样才能使得你在战斗中会变得更加游刃有余。
text_customDesc_18	你需要历经祖龙的考验才能得到它的认可，毕竟获取巨龙技能可并不容易。
text_customDesc_end	在这奇妙的世界中探险，你总需要把自己变的足够强大，来面对眼前或以后的困难。
text_villageVictoryDesc1_1	你胜利的解救村庄
text_villageVictoryDesc1_2	村民们对于你的十分感激
text_villageVictoryDesc1_3	感激你击退了侵害他们的恶魔
text_villageVictoryDesc1_4	感激你拯救他们与水火之中
text_villageVictoryDesc1_5	村民决定献上他们的所有
text_customElementName_1	沉船
text_customElementName_2	冒险者城堡
text_customElementName_3	巨型章鱼·爱尔兰思
text_customElementName_4	贪婪洞窟
text_customElementName_5	被束缚的法老
text_customElementName_6	黄金钥匙
text_customElementName_7	黄铜竞技场
text_customElementName_8	白银竞技场
text_customElementName_9	黄金竞技场
text_customElementName_10	紫金竞技场
text_customElementName_11	钻石竞技场
text_customElementName_12	王者竞技场
text_customElementDesc_2	冒险者的聚集地，在这里可获得充足的补给。
text_customElementDesc_4	神秘的宝藏山洞，其中隐藏着神秘宝藏等你发掘。
text_customElementDesc_7	黄铜竞技场，玩家可开启新的挑战，与全服玩家一同畅快对战。
text_customElementDesc_8	本服竞技场，玩家可开启新的挑战，与全服玩家一同畅快对战。
text_customElementDesc_9	黄金竞技场，玩家可开启新的挑战，与全服玩家一同畅快对战。
text_customElementDesc_10	跨服竞技场，玩家可开启新的挑战，可与跨服玩家一同畅快对战。
text_customElementDesc_11	钻石竞技场，玩家可开启新的挑战，可与跨服玩家一同畅快对战。
text_customElementDesc_12	王者竞技场，玩家可开启新的挑战，可与跨服玩家一同畅快对战。
text_customVillageName_1	维古尔
text_customVillageBookName_1	活力之书
text_customVillageUnlockDesc_1	体力祭坛
text_customVillageName_2	比利昂
text_customVillageBookName_2	突破圣典
text_customVillageUnlockDesc_2	突破法阵
text_customVillageName_3	莫里
text_customVillageBookName_3	财富之书
text_customVillageUnlockDesc_3	金币祭坛
text_customVillageName_4	厄维肯
text_customVillageBookName_4	觉醒圣典
text_customVillageUnlockDesc_4	觉醒法阵
text_customVillageName_5	杰姆
text_customVillageBookName_5	贪婪之书
text_customVillageUnlockDesc_5	宝石祭坛
text_customVillageName_6	希尔
text_customVillageBookName_6	奥义圣典
text_customVillageUnlockDesc_6	天命法阵
text_customVillageName_7	马吉克
text_customVillageBookName_7	法术之书
text_customVillageUnlockDesc_7	天命祭坛
text_customVillageName_8	厄沃伦斯
text_customVillageBookName_8	进阶法典
text_customVillageUnlockDesc_8	神秘功能
text_customVillageName_9	斯崴特
text_customVillageBookName_9	颠覆法典
text_customVillageUnlockDesc_9	神秘功能
text_customVillageName_10	昂特曼
text_customVillageBookName_10	终极法典
text_customVillageUnlockDesc_10	神秘功能
text_godBookDesc1	每天祭祀可获得大量体力
text_godBookDesc2	击杀小怪获取能量可通过魔法阵转换为突破石
text_godBookDesc3	每天祭祀可获得大量金币
text_godBookDesc4	击杀小怪获取能量可通过魔法阵转换为觉醒石
text_godBookDesc5	每天祭祀可获得珍贵宝石袋
text_godBookDesc6	击杀小怪获取能量可通过魔法阵转换为天命石
text_godBookDesc7	每天祭祀可获得珍贵天命石
text_godBookDesc8	暂无
text_godBookDesc9	暂无
text_godBookDesc10	暂无
text_customTreasureName_1	死灵战斧
text_customTreasureDesc_1	    散发着死亡气息，传闻此乃远古亡灵之主的的武器，后因诸神黄昏之战中战败，才使得其流落人世间。
text_customTreasureAttDesc_1	全体英雄生命
text_customTreasureShow_1	全体生命
text_customTreasureName_2	咒怨之力
text_customTreasureDesc_2	    寒霜巨人所拥有邪恶之力，其咒怨之力无可抵御，所以也是诸神最为忌惮的邪恶力量之一，十分神秘与强大。
text_customTreasureAttDesc_2	全体英雄技防
text_customTreasureShow_2	全体技防
text_customTreasureName_3	噬魂魔戒
text_customTreasureDesc_3	    听闻佩戴此戒者，皆可汲取自身周围的魂魄之力，发动惊天动地的攻势与魔法，是世间少有的强化攻击之物体。
text_customTreasureAttDesc_3	全体英雄攻击
text_customTreasureShow_3	全体攻击
text_customTreasureName_4	亡魂圣典
text_customTreasureDesc_4	    死灵之地中诞生的远古圣地，传闻是远古亡灵之祖毕生心血所著，乃亡灵一族的至宝之物，无能可亵渎此典。
text_customTreasureAttDesc_4	全体英雄护甲
text_customTreasureShow_4	全体护甲
text_customTreasureName_5	胜利之剑
text_customTreasureDesc_5	    这件被埋藏在国王遗迹深处的宝剑，据说就是阿瑞俄斯所遗留下的，其上布满着的伤痕仿佛在简述前任主人所经历的无数场血战。
text_customTreasureAttDesc_5	全体英雄暴击提高
text_customTreasureShow_5	全体暴击提高
text_customTreasureName_6	战神战甲
text_customTreasureDesc_6	    与胜利之剑一同发现的战神战甲，其形霸气十足、坚韧流光。可抵御一切物理伤害，千百年来经历的无数场血战无利器可留痕迹于其上。
text_customTreasureAttDesc_6	全体英雄伤害减免
text_customTreasureShow_6	全体伤害减免
text_customTreasureName_7	活力圣瓶
text_customTreasureDesc_7	    由创世之井中汲取的无上圣液，也是一起生命诞生的源头，传闻其一滴圣液即有起死回生之术，是世间众人最为向往之物。
text_customTreasureAttDesc_7	全体英雄生命
text_customTreasureShow_7	全体生命
text_customTreasureName_8	神谕圣杯
text_customTreasureDesc_8	    天神之父所持有的圣杯，乃神界诸神都为之向往之物，此杯中可孕育世间万物、唤出远古神灵，是世间难得的无上神器。
text_customTreasureAttDesc_8	全体英雄闪避提高
text_customTreasureShow_8	全体闪避提高
text_customTreasureName_9	泰坦神格
text_customTreasureDesc_9	    泰坦一族飞升后留于世间的唯一证明，拥有泰坦神格者可获得通天神智即可上知天界万物，下晓冥界众生。
text_customTreasureAttDesc_9	全体英雄暴击伤害
text_customTreasureShow_9	全体暴击伤害
text_customTreasureName_10	创世战锤
text_customTreasureDesc_10	    传闻天父为创造世界，于混沌之中运用混沌之力所创造的无上神器，用此方才震裂混沌，诞生现在众生所处之地。
text_customTreasureAttDesc_10	全体英雄攻击
text_customTreasureShow_10	全体攻击
text_customTreasureName_11	世界之心
text_customTreasureDesc_11	    不断散发着澎湃生命力的世界之心，为世间万物提供着源源不断的生命的魔法，乃世界稳定的根本元素。
text_customTreasureAttDesc_11	全体英雄抗暴提高
text_customTreasureShow_11	全体抗暴
text_customTreasureName_12	永恒项链
text_customTreasureDesc_12	    传闻掌握着永恒项链的人将接受时间与命运之神的馈赠，拥有着超越时空的力量，成为超脱时间的存在。为世间君王最为渴求之物。
text_customTreasureAttDesc_12	全体英雄暴击减伤
text_customTreasureShow_12	全体暴击减伤
text_customTreasureName_13	深渊意志
text_customTreasureDesc_13	    在深渊之中诞生的强大神格意志，传闻为远古被神界所屠的万千深渊魔物的魂魄集聚而成，是世间无上邪物。
text_customTreasureAttDesc_13	全体英雄技防
text_customTreasureShow_13	全体技防
text_customTreasureName_14	禁忌魔血
text_customTreasureDesc_14	    魔界之主为战胜天父，吸收世间一些邪毒之液，融入自己的血液炼化而成的禁忌之毒液，也是世间最为致命的毒物。
